N_region,N_cont_region,N_recu_region,fecha_region,ID_region,Poblacion,num_region
Maule,140,7275,2020-07-25,07,1131939,
Ñuble,21,3003,2020-07-25,16,511551,
Biobío,183,8826,2020-07-25,08,1663696,
Araucanía,26,3593,2020-07-25,09,1014343,
Los Ríos,8,774,2020-07-25,14,405835,
Los Lagos,131,2578,2020-07-25,10,891440,
Aysén,2,61,2020-07-25,11,107297,
Magallanes,3,1544,2020-07-25,12,178362,
Arica y Parinacota,135,2879,2020-07-26,15,252110,
Tarapacá,41,7407,2020-07-26,01,382773,
Antofagasta,155,12517,2020-07-26,02,691854,
Atacama,156,1749,2020-07-26,03,314709,
Coquimbo,161,4639,2020-07-26,04,836096,
Valparaíso,143,14868,2020-07-26,05,1960170,
Metropolitana,802,237038,2020-07-26,13,8125072,
O’Higgins,111,8935,2020-07-26,06,991063,
Maule,122,7379,2020-07-26,07,1131939,
Ñuble,7,3037,2020-07-26,16,511551,
Biobío,182,8941,2020-07-26,08,1663696,
Araucanía,23,3612,2020-07-26,09,1014343,
Los Ríos,8,783,2020-07-26,14,405835,
Los Lagos,142,2649,2020-07-26,10,891440,
Aysén,0,62,2020-07-26,11,107297,
Magallanes,9,1555,2020-07-26,12,178362,
Arica y Parinacota,77,2958,2020-07-27,15,252110,
Tarapacá,120,7450,2020-07-27,01,382773,
Antofagasta,151,12681,2020-07-27,02,691854,
Atacama,14,1793,2020-07-27,03,314709,
Coquimbo,124,4743,2020-07-27,04,836096,
Valparaíso,147,15007,2020-07-27,05,1960170,
Metropolitana,912,237823,2020-07-27,13,8125072,
O’Higgins,94,9061,2020-07-27,06,991063,
Maule,99,7489,2020-07-27,07,1131939,
Ñuble,59,3066,2020-07-27,16,511551,
Biobío,145,9093,2020-07-27,08,1663696,
Araucanía,45,3632,2020-07-27,09,1014343,
Los Ríos,7,793,2020-07-27,14,405835,
Los Lagos,122,2693,2020-07-27,10,891440,
Aysén,3,63,2020-07-27,11,107297,
Magallanes,14,1564,2020-07-27,12,178362,
Arica y Parinacota,121,3075,2020-07-28,15,252110,
Tarapacá,276,7524,2020-07-28,01,382773,
Antofagasta,128,12844,2020-07-28,02,691854,
Atacama,48,1838,2020-07-28,03,314709,
Coquimbo,105,4853,2020-07-28,04,836096,
Valparaíso,131,15234,2020-07-28,05,1960170,
Metropolitana,658,238880,2020-07-28,13,8125072,
O’Higgins,39,9192,2020-07-28,06,991063,
Maule,44,7623,2020-07-28,07,1131939,
Ñuble,13,3095,2020-07-28,16,511551,
Biobío,139,9264,2020-07-28,08,1663696,
Araucanía,31,3655,2020-07-28,09,1014343,
Los Ríos,5,812,2020-07-28,14,405835,
Los Lagos,111,2766,2020-07-28,10,891440,
Aysén,0,64,2020-07-28,11,107297,
Magallanes,26,1568,2020-07-28,12,178362,
Arica y Parinacota,99,3160,2020-07-29,15,252110,
Tarapacá,63,7598,2020-07-29,01,382773,
Antofagasta,140,13013,2020-07-29,02,691854,
Atacama,62,1873,2020-07-29,03,314709,
Coquimbo,141,4994,2020-07-29,04,836096,
Valparaíso,111,15410,2020-07-29,05,1960170,
Metropolitana,661,239876,2020-07-29,13,8125072,
O’Higgins,89,9314,2020-07-29,06,991063,
Maule,112,7725,2020-07-29,07,1131939,
Ñuble,30,3147,2020-07-29,16,511551,
Biobío,143,9415,2020-07-29,08,1663696,
Araucanía,45,3678,2020-07-29,09,1014343,
Los Ríos,3,824,2020-07-29,14,405835,
Los Lagos,67,2846,2020-07-29,10,891440,
Aysén,2,70,2020-07-29,11,107297,
Magallanes,4,1570,2020-07-29,12,178362,
Arica y Parinacota,99,3270,2020-07-30,15,252110,
Tarapacá,116,7666,2020-07-30,01,382773,
Antofagasta,88,13141,2020-07-30,02,691854,
Atacama,114,1915,2020-07-30,03,314709,
Coquimbo,104,5119,2020-07-30,04,836096,
Valparaíso,176,15580,2020-07-30,05,1960170,
Metropolitana,684,240722,2020-07-30,13,8125072,
O’Higgins,104,9426,2020-07-30,06,991063,
Maule,113,7814,2020-07-30,07,1131939,
Ñuble,25,3180,2020-07-30,16,511551,
Biobío,153,9594,2020-07-30,08,1663696,
Araucanía,26,3708,2020-07-30,09,1014343,
Los Ríos,7,829,2020-07-30,14,405835,
Los Lagos,83,2921,2020-07-30,10,891440,
Aysén,0,70,2020-07-30,11,107297,
Magallanes,56,1599,2020-07-30,12,178362,
Arica y Parinacota,106,3496,2020-08-01,15,252110,
Tarapacá,64,7836,2020-08-01,01,382773,
Antofagasta,129,13399,2020-08-01,02,691854,
Atacama,95,2053,2020-08-01,03,314709,
Coquimbo,88,5337,2020-08-01,04,836096,
Valparaíso,185,15896,2020-08-01,05,1960170,
Metropolitana,771,242313,2020-08-01,13,8125072,
O’Higgins,89,9648,2020-08-01,06,991063,
Maule,60,8004,2020-08-01,07,1131939,
Ñuble,27,3245,2020-08-01,16,511551,
Biobío,174,9896,2020-08-01,08,1663696,
Araucanía,28,3753,2020-08-01,09,1014343,
Los Ríos,1,839,2020-08-01,14,405835,
Los Lagos,142,3043,2020-08-01,10,891440,
Aysén,0,70,2020-08-01,11,107297,
Magallanes,20,1617,2020-08-01,12,178362,
Arica y Parinacota,75,3606,2020-08-02,15,252110,
Tarapacá,61,7926,2020-08-02,01,382773,
Antofagasta,140,13538,2020-08-02,02,691854,
Atacama,99,2125,2020-08-02,03,314709,
Coquimbo,128,5439,2020-08-02,04,836096,
Valparaíso,193,16073,2020-08-02,05,1960170,
Metropolitana,773,242998,2020-08-02,13,8125072,
O’Higgins,94,9764,2020-08-02,06,991063,
Maule,102,8103,2020-08-02,07,1131939,
Ñuble,27,3264,2020-08-02,16,511551,
Biobío,182,10052,2020-08-02,08,1663696,
Araucanía,42,3782,2020-08-02,09,1014343,
Los Ríos,6,843,2020-08-02,14,405835,
Los Lagos,132,3142,2020-08-02,10,891440,
Aysén,3,71,2020-08-02,11,107297,
Magallanes,24,1623,2020-08-02,12,178362,
Arica y Parinacota,59,3687,2020-08-03,15,252110,
Tarapacá,63,7983,2020-08-03,01,382773,
Antofagasta,154,13669,2020-08-03,02,691854,
Atacama,133,2191,2020-08-03,03,314709,
Coquimbo,82,5530,2020-08-03,04,836096,
Valparaíso,123,16186,2020-08-03,05,1960170,
Metropolitana,687,243591,2020-08-03,13,8125072,
O’Higgins,86,9843,2020-08-03,06,991063,
Maule,73,8193,2020-08-03,07,1131939,
Ñuble,20,3284,2020-08-03,16,511551,
Biobío,145,10181,2020-08-03,08,1663696,
Araucanía,44,3812,2020-08-03,09,1014343,
Los Ríos,8,849,2020-08-03,14,405835,
Los Lagos,62,3217,2020-08-03,10,891440,
Aysén,0,71,2020-08-03,11,107297,
Magallanes,23,1628,2020-08-03,12,178362,
Arica y Parinacota,78,3831,2020-08-04,15,252110,
Tarapacá,60,8084,2020-08-04,01,382773,
Antofagasta,85,13826,2020-08-04,02,691854,
Atacama,34,2287,2020-08-04,03,314709,
Coquimbo,108,5685,2020-08-04,04,836096,
Valparaíso,137,16379,2020-08-04,05,1960170,
Metropolitana,497,244473,2020-08-04,13,8125072,
O’Higgins,50,9975,2020-08-04,06,991063,
Maule,89,8308,2020-08-04,07,1131939,
Ñuble,13,3324,2020-08-04,16,511551,
Biobío,121,10368,2020-08-04,08,1663696,
Araucanía,27,3851,2020-08-04,09,1014343,
Los Ríos,4,852,2020-08-04,14,405835,
Los Lagos,123,3305,2020-08-04,10,891440,
Aysén,0,71,2020-08-04,11,107297,
Magallanes,36,1650,2020-08-04,12,178362,
Arica y Parinacota,64,3930,2020-08-05,15,252110,
Tarapacá,83,8163,2020-08-05,01,382773,
Antofagasta,162,13959,2020-08-05,02,691854,
Atacama,167,2382,2020-08-05,03,314709,
Coquimbo,81,5806,2020-08-05,04,836096,
Valparaíso,109,16511,2020-08-05,05,1960170,
Metropolitana,664,245229,2020-08-05,13,8125072,
O’Higgins,67,10047,2020-08-05,06,991063,
Maule,61,8413,2020-08-05,07,1131939,
Ñuble,28,3358,2020-08-05,16,511551,
Biobío,152,10557,2020-08-05,08,1663696,
Araucanía,19,3892,2020-08-05,09,1014343,
Los Ríos,5,856,2020-08-05,14,405835,
Los Lagos,92,3391,2020-08-05,10,891440,
Aysén,0,71,2020-08-05,11,107297,
Magallanes,27,1664,2020-08-05,12,178362,
Arica y Parinacota,98,4062,2020-08-06,15,252110,
Tarapacá,39,8257,2020-08-06,01,382773,
Antofagasta,132,14073,2020-08-06,02,691854,
Atacama,60,2462,2020-08-06,03,314709,
Coquimbo,129,5905,2020-08-06,04,836096,
Valparaíso,190,16667,2020-08-06,05,1960170,
Metropolitana,702,245901,2020-08-06,13,8125072,
O’Higgins,102,10120,2020-08-06,06,991063,
Maule,96,8553,2020-08-06,07,1131939,
Ñuble,13,3375,2020-08-06,16,511551,
Biobío,179,10721,2020-08-06,08,1663696,
Araucanía,57,3925,2020-08-06,09,1014343,
Los Ríos,5,860,2020-08-06,14,405835,
Los Lagos,96,3478,2020-08-06,10,891440,
Aysén,1,74,2020-08-06,11,107297,
Magallanes,43,1673,2020-08-06,12,178362,
Arica y Parinacota,86,4152,2020-08-07,15,252110,
Tarapacá,85,8346,2020-08-07,01,382773,
Antofagasta,128,14188,2020-08-07,02,691854,
Atacama,129,2571,2020-08-07,03,314709,
Coquimbo,114,6030,2020-08-07,04,836096,
Valparaíso,166,16807,2020-08-07,05,1960170,
Metropolitana,728,246638,2020-08-07,13,8125072,
O’Higgins,132,10204,2020-08-07,06,991063,
Maule,122,8635,2020-08-07,07,1131939,
Ñuble,46,3391,2020-08-07,16,511551,
Biobío,227,10893,2020-08-07,08,1663696,
Araucanía,30,3980,2020-08-07,09,1014343,
Los Ríos,4,868,2020-08-07,14,405835,
Los Lagos,137,3644,2020-08-07,10,891440,
Aysén,2,74,2020-08-07,11,107297,
Magallanes,8,1685,2020-08-07,12,178362,
Arica y Parinacota,77,4237,2020-08-08,15,252110,
Tarapacá,27,8414,2020-08-08,01,382773,
Antofagasta,161,14312,2020-08-08,02,691854,
Atacama,138,2680,2020-08-08,03,314709,
Coquimbo,95,6155,2020-08-08,04,836096,
Valparaíso,240,16963,2020-08-08,05,1960170,
Metropolitana,700,247376,2020-08-08,13,8125072,
O’Higgins,221,10289,2020-08-08,06,991063,
Maule,119,8724,2020-08-08,07,1131939,
Ñuble,49,3430,2020-08-08,16,511551,
Biobío,175,11076,2020-08-08,08,1663696,
Araucanía,21,4004,2020-08-08,09,1014343,
Los Ríos,14,882,2020-08-08,14,405835,
Los Lagos,114,3751,2020-08-08,10,891440,
Aysén,0,75,2020-08-08,11,107297,
Magallanes,49,1703,2020-08-08,12,178362,
Arica y Parinacota,85,3371,2020-07-31,15,252110,
Tarapacá,35,7730,2020-07-31,01,382773,
Antofagasta,151,13255,2020-07-31,02,691854,
Atacama,117,1973,2020-07-31,03,314709,
Coquimbo,173,5222,2020-07-31,04,836096,
Valparaíso,149,15731,2020-07-31,05,1960170,
Metropolitana,825,241385,2020-07-31,13,8125072,
O’Higgins,91,9521,2020-07-31,06,991063,
Maule,99,7902,2020-07-31,07,1131939,
Ñuble,25,3214,2020-07-31,16,511551,
Biobío,177,9743,2020-07-31,08,1663696,
Araucanía,46,3727,2020-07-31,09,1014343,
Los Ríos,6,829,2020-07-31,14,405835,
Los Lagos,122,2974,2020-07-31,10,891440,
Aysén,3,70,2020-07-31,11,107297,
Magallanes,19,1608,2020-07-31,12,178362,
Arica y Parinacota,150,4318,2020-08-09,15,252110,
Tarapacá,89,8500,2020-08-09,01,382773,
Antofagasta,134,14424,2020-08-09,02,691854,
Atacama,13,2736,2020-08-09,03,314709,
Coquimbo,146,6292,2020-08-09,04,836096,
Valparaíso,170,17095,2020-08-09,05,1960170,
Metropolitana,695,247979,2020-08-09,13,8125072,
O’Higgins,100,10366,2020-08-09,06,991063,
Maule,97,8819,2020-08-09,07,1131939,
Ñuble,32,3457,2020-08-09,16,511551,
Biobío,211,11207,2020-08-09,08,1663696,
Araucanía,32,4036,2020-08-09,09,1014343,
Los Ríos,4,884,2020-08-09,14,405835,
Los Lagos,128,3841,2020-08-09,10,891440,
Aysén,8,77,2020-08-09,11,107297,
Magallanes,27,1734,2020-08-09,12,178362,
Arica y Parinacota,103,4393,2020-08-10,15,252110,
Tarapacá,52,8624,2020-08-10,01,382773,
Antofagasta,150,14527,2020-08-10,02,691854,
Atacama,304,2843,2020-08-10,03,314709,
Coquimbo,134,6368,2020-08-10,04,836096,
Valparaíso,155,17216,2020-08-10,05,1960170,
Metropolitana,591,248524,2020-08-10,13,8125072,
O’Higgins,81,10421,2020-08-10,06,991063,
Maule,67,8877,2020-08-10,07,1131939,
Ñuble,38,3473,2020-08-10,16,511551,
Biobío,130,11337,2020-08-10,08,1663696,
Araucanía,40,4057,2020-08-10,09,1014343,
Los Ríos,13,887,2020-08-10,14,405835,
Los Lagos,72,3905,2020-08-10,10,891440,
Aysén,1,77,2020-08-10,11,107297,
Magallanes,55,1752,2020-08-10,12,178362,
Arica y Parinacota,93,4519,2020-08-11,15,252110,
Tarapacá,124,8716,2020-08-11,01,382773,
Antofagasta,85,14674,2020-08-11,02,691854,
Atacama,130,2962,2020-08-11,03,314709,
Coquimbo,101,6532,2020-08-11,04,836096,
Valparaíso,127,17424,2020-08-11,05,1960170,
Metropolitana,446,249276,2020-08-11,13,8125072,
O’Higgins,105,10524,2020-08-11,06,991063,
Maule,64,8970,2020-08-11,07,1131939,
Ñuble,20,3502,2020-08-11,16,511551,
Biobío,153,11503,2020-08-11,08,1663696,
Araucanía,18,4105,2020-08-11,09,1014343,
Los Ríos,13,892,2020-08-11,14,405835,
Los Lagos,49,4029,2020-08-11,10,891440,
Aysén,0,80,2020-08-11,11,107297,
Magallanes,36,1771,2020-08-11,12,178362,
Arica y Parinacota,117,4613,2020-08-12,15,252110,
Tarapacá,72,8789,2020-08-12,01,382773,
Antofagasta,83,14811,2020-08-12,02,691854,
Atacama,110,3077,2020-08-12,03,314709,
Coquimbo,81,6636,2020-08-12,04,836096,
Valparaíso,145,17562,2020-08-12,05,1960170,
Metropolitana,463,249956,2020-08-12,13,8125072,
O’Higgins,116,10621,2020-08-12,06,991063,
Maule,74,9050,2020-08-12,07,1131939,
Ñuble,36,3535,2020-08-12,16,511551,
Biobío,87,11644,2020-08-12,08,1663696,
Araucanía,35,4139,2020-08-12,09,1014343,
Los Ríos,6,903,2020-08-12,14,405835,
Los Lagos,95,4152,2020-08-12,10,891440,
Aysén,0,82,2020-08-12,11,107297,
Magallanes,19,1788,2020-08-12,12,178362,
Arica y Parinacota,61,4666,2020-08-13,15,252110,
Tarapacá,85,8869,2020-08-13,01,382773,
Antofagasta,106,14931,2020-08-13,02,691854,
Atacama,87,3195,2020-08-13,03,314709,
Coquimbo,146,6750,2020-08-13,04,836096,
Valparaíso,181,17706,2020-08-13,05,1960170,
Metropolitana,603,250618,2020-08-13,13,8125072,
O’Higgins,106,10707,2020-08-13,06,991063,
Maule,84,9065,2020-08-13,07,1131939,
Ñuble,31,3562,2020-08-13,16,511551,
Biobío,222,11784,2020-08-13,08,1663696,
Araucanía,38,4172,2020-08-13,09,1014343,
Los Ríos,9,906,2020-08-13,14,405835,
Los Lagos,75,4242,2020-08-13,10,891440,
Aysén,0,82,2020-08-13,11,107297,
Magallanes,18,1815,2020-08-13,12,178362,
Arica y Parinacota,83,4754,2020-08-14,15,252110,
Tarapacá,72,8955,2020-08-14,01,382773,
Antofagasta,134,15053,2020-08-14,02,691854,
Atacama,117,3313,2020-08-14,03,314709,
Coquimbo,111,6864,2020-08-14,04,836096,
Valparaíso,186,17846,2020-08-14,05,1960170,
Metropolitana,764,251316,2020-08-14,13,8125072,
O’Higgins,85,10801,2020-08-14,06,991063,
Maule,99,9148,2020-08-14,07,1131939,
Ñuble,32,3580,2020-08-14,16,511551,
Biobío,200,11926,2020-08-14,08,1663696,
Araucanía,36,4216,2020-08-14,09,1014343,
Los Ríos,6,911,2020-08-14,14,405835,
Los Lagos,102,4368,2020-08-14,10,891440,
Aysén,0,84,2020-08-14,11,107297,
Magallanes,50,1840,2020-08-14,12,178362,
Arica y Parinacota,97,4829,2020-08-15,15,252110,
Tarapacá,51,9020,2020-08-15,01,382773,
Antofagasta,102,15215,2020-08-15,02,691854,
Atacama,125,3424,2020-08-15,03,314709,
Coquimbo,175,6975,2020-08-15,04,836096,
Valparaíso,183,18004,2020-08-15,05,1960170,
Metropolitana,524,252008,2020-08-15,13,8125072,
O’Higgins,62,10896,2020-08-15,06,991063,
Maule,98,9239,2020-08-15,07,1131939,
Ñuble,8,3600,2020-08-15,16,511551,
Biobío,158,12057,2020-08-15,08,1663696,
Araucanía,46,4248,2020-08-15,09,1014343,
Los Ríos,3,921,2020-08-15,14,405835,
Los Lagos,90,4504,2020-08-15,10,891440,
Aysén,1,85,2020-08-15,11,107297,
Magallanes,54,1865,2020-08-15,12,178362,
Arica y Parinacota,87,4911,2020-08-16,15,252110,
Tarapacá,54,9089,2020-08-16,01,382773,
Antofagasta,125,15363,2020-08-16,02,691854,
Atacama,133,3539,2020-08-16,03,314709,
Coquimbo,148,7128,2020-08-16,04,836096,
Valparaíso,234,18146,2020-08-16,05,1960170,
Metropolitana,649,252614,2020-08-16,13,8125072,
O’Higgins,87,11020,2020-08-16,06,991063,
Maule,122,9320,2020-08-16,07,1131939,
Ñuble,11,3614,2020-08-16,16,511551,
Biobío,209,12220,2020-08-16,08,1663696,
Araucanía,29,4280,2020-08-16,09,1014343,
Los Ríos,6,931,2020-08-16,14,405835,
Los Lagos,123,4610,2020-08-16,10,891440,
Aysén,2,85,2020-08-16,11,107297,
Magallanes,67,1895,2020-08-16,12,178362,
Arica y Parinacota,68,4986,2020-08-17,15,252110,
Tarapacá,93,9141,2020-08-17,01,382773,
Antofagasta,112,15475,2020-08-17,02,691854,
Atacama,111,3643,2020-08-17,03,314709,
Coquimbo,101,7238,2020-08-17,04,836096,
Valparaíso,130,18300,2020-08-17,05,1960170,
Metropolitana,494,253059,2020-08-17,13,8125072,
O’Higgins,47,11097,2020-08-17,06,991063,
Maule,70,9404,2020-08-17,07,1131939,
Ñuble,37,3646,2020-08-17,16,511551,
Biobío,197,12374,2020-08-17,08,1663696,
Araucanía,23,4302,2020-08-17,09,1014343,
Los Ríos,2,934,2020-08-17,14,405835,
Los Lagos,48,4711,2020-08-17,10,891440,
Aysén,0,85,2020-08-17,11,107297,
Magallanes,22,1927,2020-08-17,12,178362,
Arica y Parinacota,51,5083,2020-08-18,15,252110,
Tarapacá,63,9204,2020-08-18,01,382773,
Antofagasta,63,15616,2020-08-18,02,691854,
Atacama,127,3761,2020-08-18,03,314709,
Coquimbo,119,7378,2020-08-18,04,836096,
Valparaíso,111,18486,2020-08-18,05,1960170,
Metropolitana,339,253707,2020-08-18,13,8125072,
O’Higgins,67,11224,2020-08-18,06,991063,
Maule,74,9514,2020-08-18,07,1131939,
Ñuble,30,3683,2020-08-18,16,511551,
Biobío,115,12560,2020-08-18,08,1663696,
Araucanía,41,4330,2020-08-18,09,1014343,
Los Ríos,2,938,2020-08-18,14,405835,
Los Lagos,64,4826,2020-08-18,10,891440,
Aysén,0,86,2020-08-18,11,107297,
Magallanes,68,1982,2020-08-18,12,178362,
Arica y Parinacota,36,5162,2020-08-19,15,252110,
Tarapacá,52,9276,2020-08-19,01,382773,
Antofagasta,74,15739,2020-08-19,02,691854,
Atacama,63,3910,2020-08-19,03,314709,
Coquimbo,94,7482,2020-08-19,04,836096,
Valparaíso,160,18669,2020-08-19,05,1960170,
Metropolitana,322,254299,2020-08-19,13,8125072,
O’Higgins,65,11334,2020-08-19,06,991063,
Maule,77,9609,2020-08-19,07,1131939,
Ñuble,29,3710,2020-08-19,16,511551,
Biobío,136,12762,2020-08-19,08,1663696,
Araucanía,30,4362,2020-08-19,09,1014343,
Los Ríos,2,941,2020-08-19,14,405835,
Los Lagos,57,4930,2020-08-19,10,891440,
Aysén,0,88,2020-08-19,11,107297,
Magallanes,36,1949,2020-08-19,12,178362,
Arica y Parinacota,69,5259,2020-08-20,15,252110,
Tarapacá,52,9344,2020-08-20,01,382773,
Antofagasta,71,15854,2020-08-20,02,691854,
Atacama,43,4015,2020-08-20,03,314709,
Coquimbo,109,7606,2020-08-20,04,836096,
Valparaíso,154,18827,2020-08-20,05,1960170,
Metropolitana,595,254908,2020-08-20,13,8125072,
O’Higgins,99,11415,2020-08-20,06,991063,
Maule,123,9696,2020-08-20,07,1131939,
Ñuble,44,3738,2020-08-20,16,511551,
Biobío,249,12941,2020-08-20,08,1663696,
Araucanía,37,4389,2020-08-20,09,1014343,
Los Ríos,4,951,2020-08-20,14,405835,
Los Lagos,98,4998,2020-08-20,10,891440,
Aysén,1,88,2020-08-20,11,107297,
Magallanes,65,1972,2020-08-20,12,178362,
Arica y Parinacota,79,5364,2020-08-21,15,252110,
Tarapacá,76,9420,2020-08-21,01,382773,
Antofagasta,135,15946,2020-08-21,02,691854,
Atacama,70,4159,2020-08-21,03,314709,
Coquimbo,105,7713,2020-08-21,04,836096,
Valparaíso,190,18985,2020-08-21,05,1960170,
Metropolitana,544,255486,2020-08-21,13,8125072,
O’Higgins,82,11498,2020-08-21,06,991063,
Maule,107,9791,2020-08-21,07,1131939,
Ñuble,40,3782,2020-08-21,16,511551,
Biobío,246,13110,2020-08-21,08,1663696,
Araucanía,62,4423,2020-08-21,09,1014343,
Los Ríos,8,959,2020-08-21,14,405835,
Los Lagos,84,5094,2020-08-21,10,891440,
Aysén,0,95,2020-08-21,11,107297,
Magallanes,92,2010,2020-08-21,12,178362,
Arica y Parinacota,84,5429,2020-08-22,15,252110,
Tarapacá,49,9484,2020-08-22,01,382773,
Antofagasta,85,16066,2020-08-22,02,691854,
Atacama,102,4289,2020-08-22,03,314709,
Coquimbo,157,7839,2020-08-22,04,836096,
Valparaíso,165,19143,2020-08-22,05,1960170,
Metropolitana,627,256034,2020-08-22,13,8125072,
O’Higgins,60,11601,2020-08-22,06,991063,
Maule,103,9900,2020-08-22,07,1131939,
Ñuble,66,3809,2020-08-22,16,511551,
Biobío,218,13319,2020-08-22,08,1663696,
Araucanía,48,4461,2020-08-22,09,1014343,
Los Ríos,10,974,2020-08-22,14,405835,
Los Lagos,70,5172,2020-08-22,10,891440,
Aysén,2,96,2020-08-22,11,107297,
Magallanes,80,2051,2020-08-22,12,178362,
Arica y Parinacota,43,5501,2020-08-23,15,252110,
Tarapacá,69,9541,2020-08-23,01,382773,
Antofagasta,73,16169,2020-08-23,02,691854,
Atacama,67,4386,2020-08-23,03,314709,
Coquimbo,197,7941,2020-08-23,04,836096,
Valparaíso,193,19308,2020-08-23,05,1960170,
Metropolitana,553,256469,2020-08-23,13,8125072,
O’Higgins,73,11676,2020-08-23,06,991063,
Maule,99,9965,2020-08-23,07,1131939,
Ñuble,38,3829,2020-08-23,16,511551,
Biobío,282,13452,2020-08-23,08,1663696,
Araucanía,25,4490,2020-08-23,09,1014343,
Los Ríos,17,977,2020-08-23,14,405835,
Los Lagos,98,5231,2020-08-23,10,891440,
Aysén,0,96,2020-08-23,11,107297,
Magallanes,115,2085,2020-08-23,12,178362,
Arica y Parinacota,80,5561,2020-08-24,15,252110,
Tarapacá,54,9601,2020-08-24,01,382773,
Antofagasta,135,16254,2020-08-24,02,691854,
Atacama,103,4460,2020-08-24,03,314709,
Coquimbo,132,8016,2020-08-24,04,836096,
Valparaíso,172,19457,2020-08-24,05,1960170,
Metropolitana,509,256848,2020-08-24,13,8125072,
O’Higgins,125,11750,2020-08-24,06,991063,
Maule,75,10016,2020-08-24,07,1131939,
Ñuble,60,3846,2020-08-24,16,511551,
Biobío,260,13590,2020-08-24,08,1663696,
Araucanía,16,4520,2020-08-24,09,1014343,
Los Ríos,5,981,2020-08-24,14,405835,
Los Lagos,56,5287,2020-08-24,10,891440,
Aysén,1,96,2020-08-24,11,107297,
Magallanes,120,2117,2020-08-24,12,178362,
Arica y Parinacota,39,5627,2020-08-25,15,252110,
Tarapacá,44,9684,2020-08-25,01,382773,
Antofagasta,57,16367,2020-08-25,02,691854,
Atacama,89,4571,2020-08-25,03,314709,
Coquimbo,98,8143,2020-08-25,04,836096,
Valparaíso,111,19676,2020-08-25,05,1960170,
Metropolitana,453,257442,2020-08-25,13,8125072,
O’Higgins,76,11849,2020-08-25,06,991063,
Maule,71,10118,2020-08-25,07,1131939,
Ñuble,39,3899,2020-08-25,16,511551,
Biobío,148,13799,2020-08-25,08,1663696,
Araucanía,40,4579,2020-08-25,09,1014343,
Los Ríos,4,995,2020-08-25,14,405835,
Los Lagos,38,5373,2020-08-25,10,891440,
Aysén,4,97,2020-08-25,11,107297,
Magallanes,95,2181,2020-08-25,12,178362,
Arica y Parinacota,45,5702,2020-08-26,15,252110,
Tarapacá,38,9738,2020-08-26,01,382773,
Antofagasta,86,16469,2020-08-26,02,691854,
Atacama,28,4677,2020-08-26,03,314709,
Coquimbo,121,8247,2020-08-26,04,836096,
Valparaíso,141,19853,2020-08-26,05,1960170,
Metropolitana,357,258015,2020-08-26,13,8125072,
O’Higgins,93,11949,2020-08-26,06,991063,
Maule,95,10230,2020-08-26,07,1131939,
Ñuble,70,3932,2020-08-26,16,511551,
Biobío,140,13958,2020-08-26,08,1663696,
Araucanía,27,4621,2020-08-26,09,1014343,
Los Ríos,3,1003,2020-08-26,14,405835,
Los Lagos,64,5475,2020-08-26,10,891440,
Aysén,4,98,2020-08-26,11,107297,
Magallanes,59,2237,2020-08-26,12,178362,
Arica y Parinacota,44,5764,2020-08-27,15,252110,
Tarapacá,39,9814,2020-08-27,01,382773,
Antofagasta,101,16553,2020-08-27,02,691854,
Atacama,38,4766,2020-08-27,03,314709,
Coquimbo,100,8350,2020-08-27,04,836096,
Valparaíso,179,20017,2020-08-27,05,1960170,
Metropolitana,468,258583,2020-08-27,13,8125072,
O’Higgins,69,12002,2020-08-27,06,991063,
Maule,86,10317,2020-08-27,07,1131939,
Ñuble,54,3952,2020-08-27,16,511551,
Biobío,335,14144,2020-08-27,08,1663696,
Araucanía,16,4639,2020-08-27,09,1014343,
Los Ríos,11,1006,2020-08-27,14,405835,
Los Lagos,49,5567,2020-08-27,10,891440,
Aysén,0,98,2020-08-27,11,107297,
Magallanes,147,2286,2020-08-27,12,178362,
Arica y Parinacota,63,5816,2020-08-28,15,252110,
Tarapacá,35,9880,2020-08-28,01,382773,
Antofagasta,72,16654,2020-08-28,02,691854,
Atacama,67,4845,2020-08-28,03,314709,
Coquimbo,129,8472,2020-08-28,04,836096,
Valparaíso,218,20195,2020-08-28,05,1960170,
Metropolitana,541,259010,2020-08-28,13,8125072,
O’Higgins,93,12064,2020-08-28,06,991063,
Maule,90,10399,2020-08-28,07,1131939,
Ñuble,88,3978,2020-08-28,16,511551,
Biobío,253,14313,2020-08-28,08,1663696,
Araucanía,43,4673,2020-08-28,09,1014343,
Los Ríos,6,1008,2020-08-28,14,405835,
Los Lagos,108,5662,2020-08-28,10,891440,
Aysén,4,99,2020-08-28,11,107297,
Magallanes,58,2330,2020-08-28,12,178362,
Arica y Parinacota,63,5816,2020-08-28,15,252110,
Tarapacá,35,9880,2020-08-28,01,382773,
Antofagasta,72,16654,2020-08-28,02,691854,
Atacama,67,4845,2020-08-28,03,314709,
Coquimbo,129,8472,2020-08-28,04,836096,
Valparaíso,218,20195,2020-08-28,05,1960170,
Metropolitana,541,259010,2020-08-28,13,8125072,
O’Higgins,93,12064,2020-08-28,06,991063,
Maule,90,10399,2020-08-28,07,1131939,
Ñuble,88,3978,2020-08-28,16,511551,
Biobío,253,14313,2020-08-28,08,1663696,
Araucanía,43,4673,2020-08-28,09,1014343,
Los Ríos,6,1008,2020-08-28,14,405835,
